Book ID (Isbn-13),Average Rating,Ratings Count,Text Review Count
9782253933212,4.33,69,10
9780750012638,4.08,21,0
9780750002462,4.26,112,7
9780750002424,4.09,139,6
9781420926842,3,19,0
9780300044881,4.17,114,11
9780486427591,3.74,34,5
9780674993389,4.57,14,0
9780872203600,3.77,100,9
9781420927320,3.89,4577,126
9780226307756,4.29,327,12
9780312304355,4.17,91395,8192
9781416600305,4.11,592,49
9781840466386,3.54,26,1
9780553383829,3.97,430,23
9780743217187,3.97,12839,375
9780070013568,3.97,10,1
9780060816193,3.77,1099,46
9780061161537,3.93,15345,1075
9780060951306,4.23,608,38
9780060951276,3.72,514,33
9780060591717,3.84,1189,51
9780060535032,3.71,17962,778
9780571219766,3.43,2359,146
9783518399606,4.33,9,0
9780750002448,4.02,13,1
9780399239984,4.08,382,85
9780679643357,4,768,96
9780345448194,3.17,191,26
9780140275018,3.91,970,104
9780345455826,3.78,2046,248
9780345448149,3.87,51,2
9780140298512,3.85,3457,329
9780399234767,3.91,127,25
9781890447175,0,0,0
9780613359603,4.47,142,12
9780141185477,4.27,856,146
9780321344755,4.25,7736,641
9780060987329,3.62,15798,612
9780679763970,3.98,62954,1791
9780156030489,3.4,1084,131
9780060984380,3.72,1170,117
9780060184124,3.95,138,29
9780815412182,4.19,99,16
9780060837556,4.23,533,66
9780060510855,4.37,5991,120
9780380710843,4.25,5423,157
9780743286428,3.52,1182,175
9780517201664,3.67,39,7
9780671024185,3.95,3478,191
9780671024208,4.29,4291,119
9780688093686,4.11,311,49
9780380710829,4.3,9623,199
9780380711963,3.81,153,17
9780764586682,3.69,24,2
9781401308582,3.93,520051,16562
9780099450252,3.88,16588,1606
9780099456766,3.88,6124,754
9780385662239,3.88,34,6
9780767904414,3.29,981,69
9780767904438,3.95,7763,362
9780767904421,3.91,10384,637
9780618709861,3.78,14655,1211
9780140259100,3.45,945,61
9780446696128,4.11,154933,3141
9780446696135,4.03,125693,3229
9780446696517,3.8,68228,2425
9780446694858,4.03,36784,2658
9780446615860,3.99,126629,5295
9788496284531,4.15,31,3
9780446691796,3.84,1596,157
9780446606813,3.96,2755,218
9780446693806,4.17,555995,10173
9780142000205,3.7,37936,1192
9780446676076,3.96,201488,3496
9780061136955,3.98,1967,66
9780670037773,3.71,32370,4212
9780767920742,4.03,82,9
9780307264220,3.52,790,99
9780312349486,4.15,81381,1925
9780671524098,3.86,2792,73
9780743210768,4.08,317,33
9780440420620,3.85,51,7
9780440420637,3.77,41,7
9780440420590,3.54,56,7
9780307264121,3.43,26,5
9781421505473,4.06,612,8
8987059752,4.59,641,63
9781421505480,4.09,715,18
9780871235961,4.08,364,21
9780974607894,3.78,5856,310
9780767916912,3.41,910,74
9780373706402,3.73,13,2
9781903582411,3.5,4,0
9780717801336,3.89,118,9
9780553233704,4.1,38411,1366
9780195421163,4.24,184,22
9780553565928,3.83,928,27
9780786180301,4.23,63,8
9780770422455,3.88,3760,248
76783609419,4.43,98611,1447
9780770422479,3.9,6082,188
9780553212419,4.47,24087,554
9780393059168,4.64,1411,54
9780393058000,4.53,2203,32
9780471648796,4.22,2037,71
9781598870299,3.96,18,4
9780871139474,4.26,29,6
9780743564670,4,7,2
9780448409573,4.18,119,8
9780517174968,4.33,2184,87
9780743533959,3.5,12,1
9780470038321,3.77,114,15
9780764525902,3.77,925,92
9780449005576,3.38,948,27
9781590522011,4.26,5044,316
9780385732550,4.13,1585589,56604
9780064401685,3.83,2201,218
9780449904961,4.11,1760,135
9780156011655,3.56,1426,201
9780330488150,3.42,406,64
9780964561106,3.17,481,58
9781400097029,3.51,19308,1803
9780307263117,3.51,586,103
9780375725234,3.71,3202,278
9780679736851,3.66,387,29
9780679737995,3.65,583,60
9780375725302,3.66,974,81
9780330371858,3.61,33,3
9780143037743,3.73,53736,3657
9780689875342,3.79,189652,8207
9780452287655,3.37,130,16
9780439228909,3.96,208684,3358
9780060572150,3.94,31134,2662
9780142004203,4.11,170,21
9780143039105,4.17,1122,69
9780142437308,4,25490,1585
9780099478423,3.99,21842,891
9780142437919,3.46,2064,220
9780143039723,3.6,1139,70
9780143039020,3.97,37620,2298
9780140186123,3.98,295,22
9780140185331,3.77,1322,109
9780671019099,3.73,2910,220
9780375703874,3.16,9541,576
9780375703867,3.77,102370,5677
9780385722223,3.57,18210,629
9780060586546,4.04,424,13
9781567922691,3.77,12,3
9780940450097,4.2,1031,72
9780940450240,4.18,348,16
9780140431056,3.62,545,53
9780940450004,3.55,644,26
9780440416883,3.84,1360,52
9780385327879,3.8,1,0
9780142002063,3.74,15204,780
9780449235942,4.31,55,13
9780862731588,3.98,0,0
9780142002025,3.73,48961,2823
9780142002049,3.8,16055,639
9780142003251,3.96,14108,428
9780142003299,3.55,5074,211
9780142002155,3.8,572,43
9780141184883,3.92,1361,77
9781904634003,3.91,25,5
9780141184890,3.68,426,42
9781842552476,4.07,210,26
9780679854340,4.02,4461,158
9780440458159,4,1351,32
9780192752536,3.64,430,33
9780440486879,3.98,1059,38
9781405088565,4.27,913,66
9780330489997,3.95,377,54
9780330442558,4.01,1410,73
9780688117221,3.97,516,77
9780330367479,3.82,9,5
9781841156736,3.79,133237,7468
9781589971288,3.93,1094,87
9780446679220,3.91,6736,297
9780830826056,3.68,64,16
9780505523242,3.75,369,16
761568107371,3.71,247,18
9780345446664,3.92,9847,516
9780307275738,3.81,10651,711
9780571204106,3.94,9258,330
9780571204205,3.99,8045,265
9780571204151,3.82,39,4
9781400096473,4.02,10304,374
9780345442123,3.93,495,76
9780743219570,3.93,26375,953
9780743219617,4,13801,335
9780743219631,3.68,3793,286
9780060934347,3.87,4956,705
9780142437230,3.87,160911,4087
9780451528902,3.87,71,5
9780375756993,3.87,393,40
9780156495400,3.87,275,14
9780822004158,3.61,21,2
9780727861153,4,41,11
9780821773680,4.19,1869,46
9780226443225,3.86,732,71
9780345449603,4.18,2025,41
9781843607403,4.13,3567,62
9781582430157,3.55,6214,270
9780767915748,3.53,15315,1101
9780963810946,4.01,292,35
9780393328622,3.92,110082,9777
9780553380163,4.17,239652,5860
9780767923224,4.21,352,37
9780895260475,4.03,1604,153
9780802715524,3.76,14820,1686
9780517223123,3.87,38915,1087
9780743564410,3.82,302,69
9780764596865,4.07,1816,22
9780609602195,4.15,28789,177
9780792272663,3.51,240,46
9780374271077,3.86,807,95
9780701127664,3.73,4,0
9788420466552,2.88,6,0
9780670037568,3.45,2168,233
9788466617352,4.24,174,14
9780747236047,4.2,237,15
9780785118954,3.45,232,9
9783453215283,4.42,141,11
9782266111577,4.2,21,1
9782221089569,4.17,29,1
9780380817931,3.94,13300,484
9780380817924,4.03,21973,905
9780316017442,4.07,31711,3317
9780060506049,3.75,953,61
9780312989484,3.84,734,44
9780553572940,4.17,38357,1111
9780380817160,3.6,6253,488
9780312282998,4.18,165862,9143
9781593071714,3.46,1097,105
9780849942983,4.25,1101,58
9780722533949,3.31,16483,685
9780060527990,3.61,47673,2046
9780316767729,4.19,112779,2897
9780753459645,3.94,50,6
9780330484770,3.82,844,76
9780375727276,3.7,24618,738
9780446677127,4.06,32337,272
9781416908166,3.6,4213,735
9780664228910,3.59,12,1
9780060925758,3.99,4372,81
9780922729487,3.79,141,5
9780452282179,4.08,38,4
9780807014295,4.36,282127,13449
9780807014264,4.36,391,44
9780393058635,4.1,3958,172
9780471979982,3.79,143,20
9780201616224,4.31,12563,699
9780976694021,3.96,840,63
9780713997279,3.93,832,118
9780859653237,4.42,62,4
9780753456101,3.92,36,1
9780689837142,3.9,1782,197
9781569246818,3.83,608,78
9780060566104,3.99,53749,509
9780446578844,3.88,37258,1401
9780743276122,3.68,6490,463
9780099468233,3.89,518,61
9780757305450,3.7,82,17
9780830833290,3.91,21,4
9780312291563,4.16,216,25
9780375727405,4.01,5642,265
9780140276336,3.77,4202,406
9781417626281,3.77,81,11
9780140297782,3.77,1265,142
9783518222638,3.93,6,0
9780875168166,2.98,34,2
9780739326749,3.84,3645,407
9780743275064,3.89,1192,143
20049130001,3.71,60,8
9781579510022,3.83,710,22
9781400079179,3.84,13934,1459
9780739339787,3.84,91,16
9788495618603,3.84,3276,190
9780195307139,3.64,533,50
9780747573623,4.56,3141,140
9781932416596,3.88,2636,302
9781932416244,3.73,6828,621
9781573223560,3.56,10066,341
9780753814413,3.68,393,4
9781573226882,3.74,28830,1069
9781573228213,3.94,827,101
9780141007335,3.8,825,73
9780670916665,3.59,450,63
9781596912311,3.73,5723,695
9780738511672,5,2,0
9780826414779,3.82,900,48
9781401301019,4.11,327,46
9782226126269,3.82,975,62
9789774248443,3.55,122,12
9780142401750,3.91,70043,3881
9780060094423,4.02,327,7
9781568821573,3.97,98,2
9780007109661,3.9,1313,28
9780060094416,4,339,9
9781594480119,4.01,2218,172
9780061132384,3.96,7205,825
9780679735250,4.23,13108,795
9780451216779,3.62,1291,100
9780609808344,4.21,3472,30
9780439944397,3.53,57,14
9780590227162,4,27,7
9780140298543,4.29,1505,119
9780312426033,4.12,643,61
9780375703409,3.93,9024,637
9780312267179,3.96,4820,524
9780393322101,4.14,3534,320
9780060856267,4.35,26524,2609
9780786176274,3.99,483,146
9780307350329,3.78,4694,133
9780060932664,4,838,51
9780143039433,3.96,7044,639
9780764585968,3.81,30,5
9780582461536,3.96,37,8
9780060010607,4.11,1211,169
9781400065554,3.8,1876,244
9780747263746,4.11,383045,15962
9780142004234,4.37,3942,396
9780753806791,3.98,99,15
9780553116083,4.37,83,18
9780448437439,4.18,679,116
9781412040556,3.22,9,0
9780316907927,4.07,7981,307
9781843543640,3.56,175,9
9781843541851,4.03,1158,91
9781843544852,3.72,667,70
9780684848594,3.98,6256,459
9780743243155,4.05,1314,98
9781842055069,4.36,5906,140
9780679642596,4.23,1073,97
9780312421700,4.26,33828,2237
9780689833762,3.91,109,13
9780330367349,3.57,965,49
9780142000212,3.49,1104,34
9788423671267,3.77,5119,217
9781929229482,3.9,3690,518
9780061284380,3.7,3602,325
9780753819319,4.26,1278,175
9781932394696,3.77,180,10
9780440400349,3.57,308,30
9780142402931,3.98,60,9
9780142500378,3.95,2045,230
9780060792176,3.9,1764,191
9780141008257,3.9,5210,522
9780618711659,3.98,335477,19241
9780060894085,4.04,20695,714
9780879697129,3.86,63,3
9780345433749,3.83,272,23
9780786886326,4.09,11095,880
9780689861130,4.2,28925,527
9780743461511,4.24,348,33
9780689845079,4.1,7823,250
9782743604912,3.46,6441,492
9780689842191,4.07,161,41
9780822002963,3.55,37,1
9780099477310,3.98,5517,452
9780520204959,4,3730,142
9780743297264,3.52,606,45
9783462031959,3.97,11,1
9780684843322,4.29,30081,649
9781565124820,3.9,132,24
9780099481560,3.97,162,7
9780099285045,4.04,82993,4808
9780743253420,3.88,11265,471
9780099449232,3.87,186,24
9780684837864,4.26,219,21
9781561643424,3.82,45,9
9780694524983,4.3,43,6
9780552773126,3.63,198,33
9780345458261,3.42,1841,112
9780345463159,3.31,25257,977
9780345418005,3.35,10479,251
9780345417985,3.3,8896,217
9780345417961,3.24,11346,280
9780684842509,4.23,12039,164
9780684801537,4.22,186,13
9781570031465,3.75,8,1
9780873515122,4,100,11
9780141183596,3.82,1354,140
9780140771978,3.88,557,28
9780060098919,3.91,258,58
9781572702561,3.91,63,13
9780764586019,3.7,78,13
9780140620184,3.91,2729,245
9780312426453,3.33,1750,228
9780446612623,3.83,5073,222
9780446604406,3.75,3655,162
9780446608602,3.86,5163,179
9780446673785,3.67,6093,447
9780312423735,3.81,506,50
9780751503890,4.37,23114,1175
9780451187260,3.39,2680,142
9780449214541,3.69,921,44
9780312300531,4.1,4360,189
9780974016719,4.32,69,8
9788496546424,4.12,493,24
9780307275691,3.31,418,37
9780006646006,3.57,1,0
9780195024920,3.76,83,14
9781589802544,3.73,549,80
9780521890472,4.42,41,4
9781553650430,3.83,332,9
9781550549171,3.85,893,34
9780195189995,3.97,91,11
9781568580395,3.85,20,2
9780809447961,3.56,16,1
9780345420695,4.23,11,0
9780684844077,3.75,55,5
9780345431103,3.92,259,9
9780806127941,4.14,383,19
9780143039488,3.99,32091,1517
9780142000687,4.04,96408,3909
9781883011154,4.41,884,25
9780141185118,3.83,438,38
9780141186078,3.84,3427,276
9780802775931,3.97,179,20
9780802714626,3.97,47453,1865
9780516277653,3.53,1,0
9780964432901,4.5,10,2
9780060540944,3.6,11751,893
9780373764211,3.27,20,1
9780670037605,3.87,31384,2255
9780874850918,4.44,6,2
9780140072143,4.44,26,1
9780679783480,3.88,11418,743
9780330267144,3.98,364,46
9780670886586,4.01,22378,1613
9780099421863,3.29,6711,354
9780735619678,4.29,7059,326
9781578660391,4.17,111,6
9780671035976,4.12,61639,1607
9780671708269,3.96,1907,121
9780671519988,4.08,3713,103
9780465016907,4.09,12436,619
9780465016914,4.09,97,10
9780091883768,3.8,311436,8421
9781591396192,3.91,46064,871
9781892295491,3.42,321078,8423
9780192801722,3.58,3761,177
9781592246465,3.42,92,11
9780743243780,3.75,26508,2019
9780007718726,4.11,711,64
9780140621334,3.89,38313,2811
9780486451107,3.89,213,32
9781904919520,3.89,52,8
9780141441214,3.89,786,125
9780140437508,4.08,2318,182
9781400079278,4.14,225397,12452
9780451527349,4.32,983,91
9780374528379,4.32,191531,6795
9780140449242,4.32,1673,184
9780679729259,4.32,617,80
9781596440791,4.32,20,2
9781593080457,4.32,1089,202
9780764538131,3.5,4,0
9781580086813,4.44,1455,193
9780399226908,4.29,3945,262
9780859533300,4.32,65,10
9780395971239,4.05,2114,166
9780618711666,3.95,11838,815
9780452270831,3.96,749,46
9781932416640,4.16,65767,6203
9780375725784,3.68,157572,8463
9781400033546,3.63,25811,1463
9781400095568,3.75,12007,659
9781932416138,3.75,488,38
9780439635776,3.97,20,3
9780809166589,4.5,4,0
9780142001431,4.01,120736,8549
9780553804768,3.51,55,9
9781416516934,4.18,127168,2801
9780812977363,4.07,34339,2061
9780385333849,4.07,1001671,19056
9780791071687,4.35,28254,196
9780743422000,3.84,12754,558
9780385333900,3.82,17881,593
9780425134061,3.87,3183,115
9780312353766,4.17,470858,15859
9780827230286,3.96,181,16
9780826415745,4.13,440,55
9782070417940,3.88,618,38
9780674023857,4.14,2583,183
9780786918140,3.68,878,9
9780670886951,4.29,244,17
9788466313599,3.66,50,5
9781400076192,3.63,52576,3332
9780689874093,4.05,34,10
9780330332651,4.05,154,12
9780451208705,3.88,16057,663
9780451211477,3.82,14545,652
9780375760945,3.95,666,72
9789580493518,3.95,3,0
9780451219596,3.97,20892,953
9781405052719,3.58,13,1
9780451207524,3.97,367,32
9781421508658,4.1,336,5
9781421504339,4.12,340,4
9782723439800,4.06,48,2
9781556432460,4.11,248,27
9781400043460,4.17,69153,6152
9780385663557,4.21,28,7
9780451210852,4.23,173022,5139
9780307264602,4.11,2102,282
9780435124090,4.11,529,59
9780316769174,3.8,2457092,43499
9780812034073,3.72,775,24
9780316769020,3.98,167157,4994
9780316766944,4.11,40629,1189
9780060595180,3.92,30012,797
9780060929879,3.99,1247221,20014
9780060085490,3.83,19668,1031
9780060570583,4.19,3266,163
9780824522520,4.3,98,4
9780892817580,4.19,404,15
9781564781314,3.86,9522,210
9781566630184,3.75,2056,149
9780141183787,4.12,4773,217
9780307275554,3.74,744569,7247
9780826453273,4.01,309,19
9780743253970,3.57,175779,6261
9780385333139,3.88,75494,1386
9780375703065,3.69,23170,587
9780425169698,3.69,43028,1472
9780375500725,4.2,17966,437
9780140286274,3.87,112856,1028
9780446678452,4.06,42695,1845
9780446672214,4.02,227716,3407
9780822550006,3.79,38,5
9780345439109,3.74,74161,2159
9780743466523,3.96,55988,2434
9780380794874,3.73,19366,645
9780345443281,3.69,56320,1185
9780671774677,3.69,19073,427
9780375705045,3.88,25200,1229
9780385265706,3.85,63595,1222
9780345435163,3.7,54119,1629
9780316601955,3.52,78714,3860
9780440235590,3.9,66629,1712
9780375702709,3.95,47143,2998
9780452280397,3.8,19927,812
9780590956185,3.34,364,18
9780671021009,3.88,294348,9096
9780452282827,3.73,87367,2553
9780385720106,3.81,68554,1476
9780060194918,3.91,1005,95
9780590956161,3.54,990,55
9780743272933,3.98,4080,501
9781400030651,4.36,112196,7546
9780590956178,3.49,405,17
9780316284950,3.96,3112,210
9780743262170,3.9,3140,383
9780060740450,4.07,3437,316
9780452260115,4.06,1730,143
9781417735983,4.07,90,5
9780452282193,4.03,3420,280
9780060930530,4.06,5773,828
9789022530078,4.18,67,9
9780061136900,4.23,179,14
9780684848235,4.13,1059,35
9780375757280,3.86,483,54
9781883011932,4.26,56,8
9780684847559,3.76,521,77
9781417911837,3.77,41,4
9780007144358,4.45,11903,183
9780394759845,4.24,2695,119
9780486414232,4.04,32946,895
9780375751516,4.08,760717,17179
9780140430899,4.21,2298,91
9781590528600,3.95,545,52
9780142000700,4.08,56349,3738
9781883011017,4.35,371,25
9780142000694,3.46,160706,6198
9780911903966,4.67,2467,149
9781888472400,4.48,959,22
9781592241330,4.13,14,3
9781888472424,3.88,8,1
9780767916226,4.08,3187,381
9780802417589,4.07,10,1
9780307989130,4.43,1304,32
9780763631208,4.05,4359,353
9781580495790,4.05,6671,490
9780393051582,4.05,276,46
9780762408481,4.1,58,6
9780375759147,3.99,291,33
9780140439052,4.14,30393,449
9780684865379,4.01,1729,364
9780321107213,3.52,41041,1706
9780385517232,3.82,52005,4136
9780385339681,3.87,72294,1755
9780440234746,3.86,89014,2361
9780385339605,3.94,151818,1489
9780385339100,3.92,97474,1928
9780385339094,3.83,89947,1813
9780385339599,3.69,58901,1642
9780385339674,3.73,76085,1505
9780385339650,3.68,68098,1705
9780099481683,3.49,46334,3399
9780582418271,4.01,540910,3378
9780385339087,4,367399,1978
9780385337939,3.7,67857,3375
9780739342770,3.99,241,9
9780385335973,4.32,222140,11121
9780141009827,3.99,14409,849
9780439071710,3.95,834,42
9780142406199,3.84,4787,189
9780786937424,3.87,2637,64
9780747411871,4.24,76,5
9780763628109,3.82,2221,113
9780978655563,4,59,8
9780441013722,3.43,133,16
9780671876098,3.51,41,7
9780688093389,4.39,1004,130
9780452011465,4.08,2841,224
9783404134113,4.34,256,16
9780385516488,4.25,84123,571
9780743536967,4.02,227,54
9780965772419,4.02,1039,130
9780517219027,4.54,13137,61
9780451092311,4.02,178,35
9780340770535,4.02,25,6
9780141187426,4.08,873,77
9780618101368,4.15,131876,8009
9780195300925,3.89,461,66
9780553375930,3.83,61435,1290
9780385729369,3.81,62199,1613
9780375823022,4.04,111,8
9780452284234,4.18,9910,748
9780151010264,4.28,146659,1625
9780451516756,4.18,1322,121
9781421808321,4.18,215,17
9780060776091,4.16,129179,1047
9780060535261,4.16,421,53
9780060898526,3.95,12989,740
9780060850524,3.99,13353,1286
9781594201042,3.99,2580,205
9780375413315,4.46,3347,245
9780385264730,4.1,1192,131
9780385499095,3.81,1282,139
9780385423335,3.82,411,38
9780385264761,3.85,4815,446
9780385423359,4.36,590,61
9780385499224,3.63,809,93
9780140369267,4.27,24181,242
9780671662349,4.29,55487,669
9780822217183,4.06,1320,61
9780380732548,3.99,152,23
9780822011088,3.9,10,2
9780446528054,4.03,502726,9645
9780156004800,4.09,47324,1720
9780822001461,3.45,3,1
9780820320977,4,3,0
9781579547691,3.98,256,13
9780393316049,4.28,106526,3685
9780201500646,4.6,78,7
9780393320923,4.27,15700,556
9780738206363,4.25,1874,93
9780691024172,4.24,13463,320
9780785990239,3.4,19,1
9780393061437,3.87,3536,375
9780865475878,4.11,9017,820
9780446609401,3.86,27869,869
9780807847237,4.12,1792,43
9780393058260,3.98,1510,216
9780521290609,3.97,57,2
9780521286916,4.09,114,5
9780674268586,4.06,556,20
9781880393338,4.2,10,1
9780393324297,4.23,286,21
9781903252048,3.67,19,3
9780143039099,3.99,147748,3490
9780679436348,4.14,22,4
9780460876018,3.32,8,3
9780226876801,4.16,970,105
9780961180027,4.14,65,9
9780300106640,3.39,177,31
9780142000274,4.05,2415,397
9780099922803,4.32,443,55
9780553381009,4.35,27027,466
9781570754364,4.31,62,9
9780140446425,3.72,127,24
9781400032921,4.47,10580,118
9780375719011,4.16,2486,99
9780375719004,3.94,3568,159
9780007162994,3.95,11,0
9780586087992,3.95,53,4
9780425170342,4.09,40815,908
9780385471473,3.8,186,22
9780452271685,4.12,2593,252
9780295979847,4.22,86,4
9780385337816,4.13,7072,453
9780743267748,3.93,237,45
9780553587159,3.89,2095,188
9780142003343,4.08,18793,721
9780060958336,4.03,15441,693
9780262660730,3.75,50,1
9780393327342,4.19,388782,9654
9780596006792,3.8,42,5
9780201061963,4.26,27,2
9780061094224,3.84,2288,96
9780312315320,3.22,3,0
9780142437889,4.38,20259,460
9789500425995,4.38,146,9
9780141439839,3.79,102877,2286
9781593080716,3.79,553,97
9780140620856,3.79,296,34
9781401207922,4.25,234954,4058
9782020418775,3.96,15174,561
9781416500520,3.81,5,1
9781416516996,4.15,2980,118
9780671010058,4.03,13,0
9780099532514,3.5,3169,161
9780820328072,4.01,152,26
9780141187587,3.73,371,43
9781840238433,3.7,110,10
9780060838720,3.93,218195,13012
9780826414533,4.2,50,1
9781894925020,3.31,127,13
9781590596241,3.13,37,7
9780330487146,3.77,13147,690
9780375708343,3.61,461,35
9780375707278,3.13,715,104
9780375707285,3.25,3078,301
